timepoint model testSet accuracy precision recall AUC_macro AUC_micro
2.25 null 3 0.839630769231 0.902075520893 0.839630769231 0.662508608347 0.967416262069
2.25 null 4 0.839630769231 0.902075520893 0.839630769231 0.662508608347 0.967416262069
2.25 null 5 0.839630769231 0.902075520893 0.839630769231 0.662508608347 0.967416262069
2.25 null 6 0.839630769231 0.902075520893 0.839630769231 0.662508608347 0.967416262069
2.25 null 7 0.839630769231 0.902075520893 0.839630769231 0.662508608347 0.967416262069
2.25 null 8 0.839630769231 0.902075520893 0.839630769231 0.662508608347 0.967416262069
2.25 null 9 0.839630769231 0.902075520893 0.839630769231 0.662508608347 0.967416262069
2.5 random 0 0.476373626374 0.845749619516 0.476373626374 0.477407575942 0.498151591998
2.5 random 1 0.0313609467456 0.00194053151525 0.0313609467456 0.501711143663 0.508124131975
2.5 random 2 0.0431952662722 0.0042579560634 0.0431952662722 0.491688212246 0.502118973425
2.5 random 3 0.0343195266272 0.00238189713755 0.0343195266272 0.510053627673 0.501009535147
2.5 random 4 0.0319526627219 0.00180124188839 0.0319526627219 0.50931189592 0.503345471097
2.5 random 5 0.442603550296 0.773340531643 0.442603550296 0.497483282619 0.491605686075
2.5 random 6 0.0402366863905 0.00322384005553 0.0402366863905 0.505986417015 0.429452049998
2.5 random 7 0.0461538461538 0.00390195964364 0.0461538461538 0.520343046316 0.494921979856
2.5 random 8 0.0272189349112 0.00158491957724 0.0272189349112 0.498818766205 0.505273858292
2.5 random 9 0.0414201183432 0.0035997082995 0.0414201183432 0.495679349926 0.495870359348
2.5 past 0 0.82967032967 0.900042445919 0.82967032967 0.738768523697 0.873804894739
2.5 past 1 0.828402366864 0.910496762347 0.828402366864 0.78955765073 0.868615361274
2.5 past 2 0.812426035503 0.862007886968 0.812426035503 0.765780180503 0.871137098374
2.5 past 3 0.817159763314 0.875011525066 0.817159763314 0.763695034565 0.873388653525
2.5 past 4 0.826627218935 0.894045976817 0.826627218935 0.772093079891 0.876204031138
2.5 past 5 0.776923076923 0.837036352558 0.776923076923 0.685875048091 0.837925376096
2.5 past 6 0.785207100592 0.883716544454 0.785207100592 0.766342575346 0.83288738723
2.5 past 7 0.773372781065 0.830157889328 0.773372781065 0.733553263732 0.838453952359
2.5 past 8 0.813017751479 0.871532570559 0.813017751479 0.762208325232 0.868935494789
2.5 past 9 0.817159763314 0.864026946801 0.817159763314 0.742318156772 0.873968115029
2.5 base 0 0.879120879121 0.887316857035 0.879120879121 0.524377069553 0.934190617075
2.5 base 1 0.880473372781 0.890508251567 0.880473372781 0.536295868126 0.935574267941
2.5 base 2 0.840828402367 0.836205618483 0.840828402367 0.544829556517 0.91354918712
2.5 base 3 0.866863905325 0.860068701557 0.866863905325 0.520660364285 0.924994806438
2.5 base 4 0.876923076923 0.88424035166 0.876923076923 0.5921743679 0.931493178343
2.5 base 5 0.830769230769 0.831352749793 0.830769230769 0.512028102013 0.903372080809
2.5 base 6 0.851479289941 0.86539380097 0.851479289941 0.563870023848 0.921299616027
2.5 base 7 0.822485207101 0.803408634129 0.822485207101 0.585252438488 0.90225493972
2.5 base 8 0.855029585799 0.844544109141 0.855029585799 0.507779813135 0.912825589674
2.5 base 9 0.856804733728 0.85750727278 0.856804733728 0.548430994367 0.918138020377
2.5 networkOnly 0 0.880769230769 0.885376607093 0.880769230769 0.755433752753 0.967607877471
2.5 networkOnly 1 0.879881656805 0.884607662929 0.879881656805 0.774523078129 0.971355928247
2.5 networkOnly 2 0.849112426036 0.837285375136 0.849112426036 0.751215683976 0.953989881307
2.5 networkOnly 3 0.861538461538 0.858092951391 0.861538461538 0.760978803221 0.96203085793
2.5 networkOnly 4 0.872189349112 0.858067616212 0.872189349112 0.741903724185 0.960990103054
2.5 networkOnly 5 0.849704142012 0.823942536829 0.849704142012 0.757744814668 0.958446833094
2.5 networkOnly 6 0.854437869822 0.851620636077 0.854437869822 0.758710482165 0.960809145338
2.5 networkOnly 7 0.836094674556 0.797109023748 0.836094674556 0.757963234898 0.948259339659
2.5 networkOnly 8 0.858579881657 0.839855696428 0.858579881657 0.774514363535 0.962188823921
2.5 networkOnly 9 0.856804733728 0.854063616499 0.856804733728 0.777779721782 0.96312722477
2.5 network 0 0.913736263736 0.891208184531 0.913736263736 0.873622892433 0.984256782595
2.5 network 1 0.90650887574 0.888600718834 0.90650887574 0.889644142959 0.98607734323
2.5 network 2 0.873372781065 0.839041662899 0.873372781065 0.888871049747 0.977712206622
2.5 network 3 0.886390532544 0.848905499399 0.886390532544 0.85814045953 0.977173535007
2.5 network 4 0.89349112426 0.865693951979 0.89349112426 0.908987055634 0.984465354855
2.5 network 5 0.871597633136 0.829913450819 0.871597633136 0.873703778705 0.975693486456
2.5 network 6 0.889349112426 0.863433277122 0.889349112426 0.91280516249 0.985039097604
2.5 network 7 0.854437869822 0.802414831381 0.854437869822 0.881072026088 0.971679504686
2.5 network 8 0.881656804734 0.846655789791 0.881656804734 0.896408409046 0.980421437158
2.5 network 9 0.883431952663 0.864455003139 0.883431952663 0.90464515517 0.982033542243
2.5 time 0 0.904945054945 0.898686689641 0.904945054945 0.677919572915 0.960177565109
2.5 time 1 0.89349112426 0.890887599957 0.89349112426 0.684794257604 0.959630148337
2.5 time 2 0.858579881657 0.839332640505 0.858579881657 0.686874288872 0.938392913413
2.5 time 3 0.872189349112 0.848739617948 0.872189349112 0.65673710737 0.946427237608
2.5 time 4 0.895857988166 0.878115893267 0.895857988166 0.751528866209 0.963217149259
2.5 time 5 0.849112426036 0.824460763207 0.849112426036 0.626104709834 0.929592684663
2.5 time 6 0.865680473373 0.853677655734 0.865680473373 0.695172096086 0.952700710759
2.5 time 7 0.847928994083 0.820393498461 0.847928994083 0.701015518569 0.936073666888
2.5 time 8 0.874556213018 0.847634509845 0.874556213018 0.677413084225 0.948517733973
2.5 time 9 0.869822485207 0.852524968717 0.869822485207 0.736614121378 0.954200308112
2.5 social 0 0.908241758242 0.880731224493 0.908241758242 0.631745393193 0.958504256732
2.5 social 1 0.908875739645 0.887218232617 0.908875739645 0.702207892948 0.962691549082
2.5 social 2 0.868639053254 0.831921246284 0.868639053254 0.659542278741 0.939154733144
2.5 social 3 0.884615384615 0.843795174372 0.884615384615 0.644979031674 0.948962162856
2.5 social 4 0.901183431953 0.869511063496 0.901183431953 0.734807219643 0.963830223031
2.5 social 5 0.867455621302 0.820803272363 0.867455621302 0.645732440343 0.938347338445
2.5 social 6 0.885798816568 0.858682000613 0.885798816568 0.713166747632 0.958038584083
2.5 social 7 0.852662721893 0.819515845836 0.852662721893 0.722885140165 0.936519379574
2.5 social 8 0.87573964497 0.830136404088 0.87573964497 0.679517084222 0.949235029119
2.5 social 9 0.876923076923 0.836759881935 0.876923076923 0.698474622778 0.953769184086
2.5 place 0 0.886263736264 0.880429929264 0.886263736264 0.599761632024 0.950415710663
2.5 place 1 0.882840236686 0.88374385737 0.882840236686 0.645614646221 0.951110080179
2.5 place 2 0.844378698225 0.831111213613 0.844378698225 0.620707616325 0.928571245171
2.5 place 3 0.86449704142 0.844200841775 0.86449704142 0.514885948181 0.9282384487
2.5 place 4 0.865680473373 0.860610802176 0.865680473373 0.691831980293 0.949375897202
2.5 place 5 0.84674556213 0.831821005831 0.84674556213 0.572300276169 0.919016257601
2.5 place 6 0.849112426036 0.853137872347 0.849112426036 0.614989088305 0.936563145548
2.5 place 7 0.829585798817 0.814563510902 0.829585798817 0.630410956967 0.917506156414
2.5 place 8 0.860355029586 0.834824539716 0.860355029586 0.603509287531 0.936542196235
2.5 place 9 0.843786982249 0.833069985568 0.843786982249 0.606729633273 0.931047057176
2.5 timeSocialPlace 0 0.914285714286 0.878646179241 0.914285714286 0.680607450134 0.966197772008
2.5 timeSocialPlace 1 0.916568047337 0.87987728792 0.916568047337 0.754098532037 0.968977276706
2.5 timeSocialPlace 2 0.866863905325 0.810241995967 0.866863905325 0.744219022539 0.951508934094
2.5 timeSocialPlace 3 0.885798816568 0.84254274096 0.885798816568 0.703953703946 0.956623600948
2.5 timeSocialPlace 4 0.902958579882 0.85742248445 0.902958579882 0.790858723839 0.970864232111
2.5 timeSocialPlace 5 0.871597633136 0.819505070987 0.871597633136 0.685017679513 0.944621978689
2.5 timeSocialPlace 6 0.897041420118 0.85524887448 0.897041420118 0.795169658798 0.966901369
2.5 timeSocialPlace 7 0.858579881657 0.822701223247 0.858579881657 0.771067302608 0.947291586429
2.5 timeSocialPlace 8 0.885207100592 0.841590574068 0.885207100592 0.775126803909 0.961360654972
2.5 timeSocialPlace 9 0.885798816568 0.842520434658 0.885798816568 0.797758316806 0.96498652008
2.5 full 0 0.923626373626 0.889784695641 0.923626373626 0.903966110385 0.988097200419
2.5 full 1 0.916568047337 0.870038679965 0.916568047337 0.919487575798 0.989419079631
2.5 full 2 0.879289940828 0.83193543742 0.879289940828 0.911140640053 0.981349976075
2.5 full 3 0.899408284024 0.853431130384 0.899408284024 0.882710589022 0.980945345051
2.5 full 4 0.90650887574 0.864008881435 0.90650887574 0.924029070168 0.987098082467
2.5 full 5 0.881656804734 0.83027850598 0.881656804734 0.901369110958 0.980271115624
2.5 full 6 0.905917159763 0.869189822282 0.905917159763 0.930551811723 0.988111935857
2.5 full 7 0.868639053254 0.822968544182 0.868639053254 0.882702354674 0.971922960214
2.5 full 8 0.88875739645 0.848878058708 0.88875739645 0.917363789323 0.984030029294
2.5 full 9 0.890532544379 0.848804054217 0.890532544379 0.928926970952 0.986215818774
2.5 null 0 0.802327657076 0.841466560259 0.802327657076 0.672041231791 0.953611998308
2.5 null 1 0.802327657076 0.841466560259 0.802327657076 0.672041231791 0.953611998308
2.5 null 2 0.802327657076 0.841466560259 0.802327657076 0.672041231791 0.953611998308
2.5 null 3 0.802327657076 0.841466560259 0.802327657076 0.672041231791 0.953611998308
2.5 null 4 0.802327657076 0.841466560259 0.802327657076 0.672041231791 0.953611998308
2.5 null 5 0.802327657076 0.841466560259 0.802327657076 0.672041231791 0.953611998308
2.5 null 6 0.802327657076 0.841466560259 0.802327657076 0.672041231791 0.953611998308
2.5 null 7 0.802327657076 0.841466560259 0.802327657076 0.672041231791 0.953611998308
2.5 null 8 0.802327657076 0.841466560259 0.802327657076 0.672041231791 0.953611998308
2.5 null 9 0.802327657076 0.841466560259 0.802327657076 0.672041231791 0.953611998308
2.75 random 0 0.0346153846154 0.00215291713118 0.0346153846154 0.514616618355 0.502085094393
2.75 random 1 0.443786982249 0.811793418196 0.443786982249 0.491767293007 0.479315733576
2.75 random 2 0.0431952662722 0.00360079949291 0.0431952662722 0.514638384838 0.505462227046
2.75 random 3 0.0319526627219 0.00204032754401 0.0319526627219 0.509567217517 0.505280744138
2.75 random 4 0.0497041420118 0.00482580341222 0.0497041420118 0.507835530618 0.573582390906
2.75 random 5 0.0449704142012 0.00467688148092 0.0449704142012 0.487883306908 0.491611404829
2.75 random 6 0.0301775147929 0.0018369346057 0.0301775147929 0.495276283399 0.504609549152
2.75 random 7 0.465680473373 0.731357277671 0.465680473373 0.49418080621 0.506744628456
2.75 random 8 0.0366863905325 0.00330815764064 0.0366863905325 0.478229813677 0.494468797778
2.75 random 9 0.0414201183432 0.00377529618502 0.0414201183432 0.472528512909 0.572042295438
2.75 past 0 0.854945054945 0.86204658496 0.854945054945 0.714527474854 0.893096244415
2.75 past 1 0.854437869822 0.885964235642 0.854437869822 0.758987839148 0.886331944493
2.75 past 2 0.81775147929 0.841734560376 0.81775147929 0.766003892503 0.872098199176
2.75 past 3 0.828402366864 0.865315777489 0.828402366864 0.750209087313 0.869338375174
2.75 past 4 0.834319526627 0.833843491635 0.834319526627 0.734236663489 0.886863438488
2.75 past 5 0.782840236686 0.776550035229 0.782840236686 0.674973676568 0.848135569483
2.75 past 6 0.795266272189 0.859301199464 0.795266272189 0.711882832537 0.833075755984
2.75 past 7 0.78875739645 0.822068755675 0.78875739645 0.727045870122 0.841203972783
2.75 past 8 0.815976331361 0.844096058256 0.815976331361 0.740830746474 0.865980182767
2.75 past 9 0.826035502959 0.843428072627 0.826035502959 0.721367455779 0.876210450148
2.75 base 0 0.866483516484 0.857019739872 0.866483516484 0.569824515891 0.917166505656
2.75 base 1 0.869822485207 0.873032283438 0.869822485207 0.522218935872 0.910554777494
2.75 base 2 0.83550295858 0.833351114801 0.83550295858 0.578847210874 0.892387871573
2.75 base 3 0.850295857988 0.856487886033 0.850295857988 0.538740074373 0.899275935717
2.75 base 4 0.844970414201 0.827633986759 0.844970414201 0.502138950198 0.885765029236
2.75 base 5 0.807100591716 0.787035385199 0.807100591716 0.524981011706 0.867111212259
2.75 base 6 0.834911242604 0.835553038809 0.834911242604 0.471178739416 0.887921933172
2.75 base 7 0.803550295858 0.800072220155 0.803550295858 0.533533710427 0.876280358998
2.75 base 8 0.836094674556 0.832695089483 0.836094674556 0.495910139316 0.8853948858
2.75 base 9 0.845562130178 0.837271728282 0.845562130178 0.459587632342 0.882036518329
2.75 networkOnly 0 0.860989010989 0.852690800006 0.860989010989 0.778331088845 0.961939681198
2.75 networkOnly 1 0.869230769231 0.871903465534 0.869230769231 0.757830104051 0.96271092282
2.75 networkOnly 2 0.836686390533 0.812830374753 0.836686390533 0.771443531546 0.952259491381
2.75 networkOnly 3 0.849112426036 0.847586294138 0.849112426036 0.753735715503 0.95681949745
2.75 networkOnly 4 0.847337278107 0.811389110559 0.847337278107 0.741194674556 0.948412287151
2.75 networkOnly 5 0.815384615385 0.784620933755 0.815384615385 0.795901747709 0.946339355531
2.75 networkOnly 6 0.848520710059 0.850006800192 0.848520710059 0.786410689796 0.961215060164
2.75 networkOnly 7 0.832544378698 0.800630153149 0.832544378698 0.766456728373 0.947742259258
2.75 networkOnly 8 0.85325443787 0.837233776207 0.85325443787 0.78421253234 0.959763722092
2.75 networkOnly 9 0.855621301775 0.853635342397 0.855621301775 0.775643041428 0.956654587258
2.75 network 0 0.890659340659 0.85613391365 0.890659340659 0.882377159421 0.979603006883
2.75 network 1 0.89349112426 0.86573805943 0.89349112426 0.886722555796 0.981965792514
2.75 network 2 0.863313609467 0.825018396298 0.863313609467 0.875448008618 0.972618080599
2.75 network 3 0.881656804734 0.852492916049 0.881656804734 0.876090488697 0.97803426584
2.75 network 4 0.860946745562 0.819903511212 0.860946745562 0.896581312741 0.975941552
2.75 network 5 0.837278106509 0.788896584977 0.837278106509 0.877106873314 0.965922936872
2.75 network 6 0.863905325444 0.843007448594 0.863905325444 0.86768412448 0.976215060164
2.75 network 7 0.849704142012 0.805713384578 0.849704142012 0.860426974634 0.967428603107
2.75 network 8 0.869230769231 0.831909826552 0.869230769231 0.886894532493 0.977605067516
2.75 network 9 0.862130177515 0.838553174933 0.862130177515 0.88314115968 0.975668043836
2.75 time 0 0.882967032967 0.869440074751 0.882967032967 0.672841517315 0.948094936199
2.75 time 1 0.886982248521 0.875554289168 0.886982248521 0.663088984483 0.944992530607
2.75 time 2 0.852662721893 0.836363861547 0.852662721893 0.686548477901 0.932521912165
2.75 time 3 0.861538461538 0.84398943879 0.861538461538 0.629182487002 0.936939357866
2.75 time 4 0.863313609467 0.831048086984 0.863313609467 0.641286547864 0.929428241308
2.75 time 5 0.820118343195 0.784262266438 0.820118343195 0.600963877106 0.904444288832
2.75 time 6 0.856804733728 0.851225576504 0.856804733728 0.644921181739 0.937672700536
2.75 time 7 0.823668639053 0.793894141868 0.823668639053 0.63670793128 0.918316818972
2.75 time 8 0.854437869822 0.830659358191 0.854437869822 0.616060943038 0.927909095153
2.75 time 9 0.852071005917 0.843799842794 0.852071005917 0.632012505903 0.926134005579
2.75 social 0 0.862087912088 0.840146237557 0.862087912088 0.621149564639 0.941288793624
2.75 social 1 0.888165680473 0.857284450408 0.888165680473 0.664308542169 0.951401911698
2.75 social 2 0.851479289941 0.824035230792 0.851479289941 0.672669852267 0.932165307004
2.75 social 3 0.852662721893 0.828033762148 0.852662721893 0.600373150999 0.93886546923
2.75 social 4 0.855029585799 0.808905037749 0.855029585799 0.63851574253 0.934514372746
2.75 social 5 0.830769230769 0.77007200046 0.830769230769 0.6221888936 0.913882217009
2.75 social 6 0.869230769231 0.840339562109 0.869230769231 0.639163101422 0.940554369011
2.75 social 7 0.838461538462 0.795086197492 0.838461538462 0.660145988133 0.927483398107
2.75 social 8 0.847928994083 0.809526193204 0.847928994083 0.597688240338 0.931422627592
2.75 social 9 0.852071005917 0.811144104669 0.852071005917 0.645466477398 0.932001213776
2.75 place 0 0.863186813187 0.853012788148 0.863186813187 0.546677385945 0.92171899529
2.75 place 1 0.874556213018 0.875299692393 0.874556213018 0.554087175749 0.920870826185
2.75 place 2 0.836094674556 0.829665509998 0.836094674556 0.622809516656 0.908659419021
2.75 place 3 0.851479289941 0.84739772873 0.851479289941 0.538092961052 0.904566074951
2.75 place 4 0.84201183432 0.823429115664 0.84201183432 0.514882480431 0.898147707246
2.75 place 5 0.807692307692 0.777922892025 0.807692307692 0.533227242363 0.882570229801
2.75 place 6 0.836686390533 0.847598826134 0.836686390533 0.518881901265 0.904212329167
2.75 place 7 0.809467455621 0.796748488323 0.809467455621 0.560691030686 0.893320670378
2.75 place 8 0.848520710059 0.844288136505 0.848520710059 0.529689021878 0.902149434544
2.75 place 9 0.843195266272 0.826383160216 0.843195266272 0.522410477746 0.903518726002
2.75 timeSocialPlace 0 0.892307692308 0.85502083724 0.892307692308 0.68287408405 0.952925119752
2.75 timeSocialPlace 1 0.902366863905 0.864176784053 0.902366863905 0.690043806182 0.956403895755
2.75 timeSocialPlace 2 0.865680473373 0.83259677627 0.865680473373 0.7167099204 0.940501966551
2.75 timeSocialPlace 3 0.875147928994 0.828942194458 0.875147928994 0.661302888648 0.948674124389
2.75 timeSocialPlace 4 0.868639053254 0.807155109788 0.868639053254 0.658180321823 0.939664869344
2.75 timeSocialPlace 5 0.836094674556 0.772293885513 0.836094674556 0.645566625429 0.921706464526
2.75 timeSocialPlace 6 0.885207100592 0.857314751804 0.885207100592 0.706256031231 0.951564487705
2.75 timeSocialPlace 7 0.848520710059 0.797287308119 0.848520710059 0.732196037521 0.939361950445
2.75 timeSocialPlace 8 0.878698224852 0.836206664833 0.878698224852 0.671617143821 0.945161583978
2.75 timeSocialPlace 9 0.866272189349 0.813873689076 0.866272189349 0.695666315827 0.940429490097
2.75 full 0 0.897802197802 0.855762081549 0.897802197802 0.895353180449 0.981449452562
2.75 full 1 0.904142011834 0.858876422799 0.904142011834 0.892054830786 0.983637185906
2.75 full 2 0.871597633136 0.826559897103 0.871597633136 0.880567227827 0.974455434567
2.75 full 3 0.891715976331 0.848128871986 0.891715976331 0.889427343519 0.98041466802
2.75 full 4 0.870414201183 0.813711501398 0.870414201183 0.912492075191 0.979537247762
2.75 full 5 0.844970414201 0.795324130858 0.844970414201 0.880189478212 0.96676948753
2.75 full 6 0.900591715976 0.8705528393 0.900591715976 0.886961702197 0.980404047477
2.75 full 7 0.861538461538 0.810477895662 0.861538461538 0.884255041924 0.971688432945
2.75 full 8 0.884023668639 0.833444191659 0.884023668639 0.916687439731 0.982815377613
2.75 full 9 0.87573964497 0.835142830794 0.87573964497 0.906622084937 0.978783189197
2.75 null 0 0.790280681151 0.815554832808 0.790280681151 0.619044441475 0.940331148548
2.75 null 1 0.790280681151 0.815554832808 0.790280681151 0.619044441475 0.940331148548
2.75 null 2 0.790280681151 0.815554832808 0.790280681151 0.619044441475 0.940331148548
2.75 null 3 0.790280681151 0.815554832808 0.790280681151 0.619044441475 0.940331148548
2.75 null 4 0.790280681151 0.815554832808 0.790280681151 0.619044441475 0.940331148548
2.75 null 5 0.790280681151 0.815554832808 0.790280681151 0.619044441475 0.940331148548
2.75 null 6 0.790280681151 0.815554832808 0.790280681151 0.619044441475 0.940331148548
2.75 null 7 0.790280681151 0.815554832808 0.790280681151 0.619044441475 0.940331148548
2.75 null 8 0.790280681151 0.815554832808 0.790280681151 0.619044441475 0.940331148548
2.75 null 9 0.790280681151 0.815554832808 0.790280681151 0.619044441475 0.940331148548
3.0 random 0 0.0406593406593 0.00379971821865 0.0406593406593 0.479826087962 0.493664311879
3.0 random 1 0.0313609467456 0.0022556190667 0.0313609467456 0.49266087359 0.488736155363
3.0 random 2 0.0420118343195 0.00376723782037 0.0420118343195 0.494914824621 0.50068484997
3.0 random 3 0.0408284023669 0.0036780939563 0.0408284023669 0.470354885929 0.495477049123
3.0 random 4 0.0579881656805 0.00685421323062 0.0579881656805 0.514705791791 0.497056592323
3.0 random 5 0.0532544378698 0.0065472387717 0.0532544378698 0.487768504788 0.616643441523
3.0 random 6 0.0420118343195 0.0039678707482 0.0420118343195 0.482016714958 0.488612443542
3.0 random 7 0.0479289940828 0.00492299397689 0.0479289940828 0.494428153063 0.499132149901
3.0 random 8 0.0497041420118 0.00427084110184 0.0497041420118 0.527637904004 0.516054993406
3.0 random 9 0.447928994083 0.736765755856 0.447928994083 0.494474788202 0.495333846854
3.0 past 0 0.86043956044 0.829178270965 0.86043956044 0.67404145202 0.908626272994
3.0 past 1 0.840236686391 0.832201108579 0.840236686391 0.667080743558 0.881006150578
3.0 past 2 0.82426035503 0.804685114315 0.82426035503 0.688614383048 0.883701434357
3.0 past 3 0.839644970414 0.833507068377 0.839644970414 0.700778476721 0.890481192302
3.0 past 4 0.840828402367 0.78601502849 0.840828402367 0.692213756608 0.906199129349
3.0 past 5 0.79349112426 0.733350064621 0.79349112426 0.644276453885 0.87316853985
3.0 past 6 0.837869822485 0.801927929602 0.837869822485 0.690214040956 0.897422009033
3.0 past 7 0.8 0.78946337004 0.8 0.687737307865 0.861868982178
3.0 past 8 0.826035502959 0.795283090018 0.826035502959 0.659951589524 0.88610366117
3.0 past 9 0.833727810651 0.803688284028 0.833727810651 0.677912635386 0.896173103183
3.0 base 0 0.835714285714 0.836664409396 0.835714285714 0.5664770888 0.888687255967
3.0 base 1 0.841420118343 0.842093259695 0.841420118343 0.561018023625 0.888427751129
3.0 base 2 0.804142011834 0.795114116171 0.804142011834 0.567818418812 0.868299487646
3.0 base 3 0.816568047337 0.820739247271 0.816568047337 0.499873484857 0.868818785523
3.0 base 4 0.827810650888 0.797450746801 0.827810650888 0.528022077614 0.868144906224
3.0 base 5 0.79349112426 0.760950426404 0.79349112426 0.542104268933 0.855058588051
3.0 base 6 0.812426035503 0.800409010198 0.812426035503 0.529152751776 0.873825437952
3.0 base 7 0.776331360947 0.780385837489 0.776331360947 0.552068995302 0.847703511782
3.0 base 8 0.815384615385 0.79925943184 0.815384615385 0.516832693929 0.863694373446
3.0 base 9 0.826627218935 0.810752263171 0.826627218935 0.521086333389 0.869083540492
3.0 networkOnly 0 0.862087912088 0.846917995738 0.862087912088 0.813615938165 0.956192639778
3.0 networkOnly 1 0.862721893491 0.852595772145 0.862721893491 0.800760666792 0.956387089621
3.0 networkOnly 2 0.827810650888 0.802743884809 0.827810650888 0.724632530416 0.930737952686
3.0 networkOnly 3 0.844970414201 0.842171003004 0.844970414201 0.781554712511 0.945848651424
3.0 networkOnly 4 0.829585798817 0.791142767518 0.829585798817 0.821298906884 0.950745538788
3.0 networkOnly 5 0.805325443787 0.76925700925 0.805325443787 0.816512252768 0.940984617719
3.0 networkOnly 6 0.850295857988 0.836181977306 0.850295857988 0.808652576878 0.94986169952
3.0 networkOnly 7 0.821893491124 0.795736300604 0.821893491124 0.784411402336 0.939070585764
3.0 networkOnly 8 0.827218934911 0.801996880565 0.827218934911 0.791209110544 0.94718742341
3.0 networkOnly 9 0.84201183432 0.831868988254 0.84201183432 0.758151096663 0.941032468518
3.0 network 0 0.878571428571 0.856404523138 0.878571428571 0.860584136106 0.969912852715
3.0 network 1 0.871597633136 0.84972990543 0.871597633136 0.857899355569 0.972487307867
3.0 network 2 0.848520710059 0.814887402579 0.848520710059 0.829376478304 0.957691257309
3.0 network 3 0.856213017751 0.83877519336 0.856213017751 0.854126745952 0.96735811071
3.0 network 4 0.843195266272 0.798865130211 0.843195266272 0.893931865382 0.969612992075
3.0 network 5 0.826035502959 0.792217122466 0.826035502959 0.882229241022 0.961129220499
3.0 network 6 0.852071005917 0.82691513545 0.852071005917 0.869149918587 0.968001587246
3.0 network 7 0.834319526627 0.802266820315 0.834319526627 0.872727469392 0.963111877502
3.0 network 8 0.848520710059 0.816236327085 0.848520710059 0.89323554673 0.971906095725
3.0 network 9 0.849112426036 0.823421459988 0.849112426036 0.858332568764 0.964661017938
3.0 time 0 0.862087912088 0.84875154782 0.862087912088 0.638857507478 0.919199019845
3.0 time 1 0.855621301775 0.842781712661 0.855621301775 0.632482940606 0.922635061798
3.0 time 2 0.83550295858 0.806166964816 0.83550295858 0.649298999961 0.912088629016
3.0 time 3 0.845562130178 0.833714658271 0.845562130178 0.595457457144 0.909136468144
3.0 time 4 0.834911242604 0.803165151287 0.834911242604 0.588189617182 0.898865644294
3.0 time 5 0.796449704142 0.756216669302 0.796449704142 0.573396517599 0.877886220137
3.0 time 6 0.830177514793 0.801593178479 0.830177514793 0.595702416097 0.900434216822
3.0 time 7 0.808875739645 0.787517064138 0.808875739645 0.633910442863 0.898718765683
3.0 time 8 0.825443786982 0.804078626742 0.825443786982 0.593803289875 0.89754011881
3.0 time 9 0.814201183432 0.811745688703 0.814201183432 0.622883928662 0.899286031068
3.0 social 0 0.847802197802 0.822189233214 0.847802197802 0.614139179296 0.921559543936
3.0 social 1 0.847928994083 0.828481023152 0.847928994083 0.628347330178 0.932675443203
3.0 social 2 0.830769230769 0.804573059964 0.830769230769 0.688725633654 0.921822415182
3.0 social 3 0.822485207101 0.801080522844 0.822485207101 0.520222340798 0.903802271162
3.0 social 4 0.83550295858 0.792655642996 0.83550295858 0.609182341331 0.904848277955
3.0 social 5 0.781656804734 0.733583031213 0.781656804734 0.572370132703 0.886517045388
3.0 social 6 0.815976331361 0.79018996472 0.815976331361 0.613758005635 0.910665242814
3.0 social 7 0.802366863905 0.779438585301 0.802366863905 0.623433408405 0.903458037184
3.0 social 8 0.830177514793 0.790845126503 0.830177514793 0.565010420735 0.903680134916
3.0 social 9 0.816568047337 0.793218460886 0.816568047337 0.589279332246 0.905547133037
3.0 place 0 0.83956043956 0.834106663198 0.83956043956 0.549449687882 0.888450368313
3.0 place 1 0.830177514793 0.833926565249 0.830177514793 0.562537691842 0.882432629576
3.0 place 2 0.804733727811 0.793393787468 0.804733727811 0.563312689067 0.872127434847
3.0 place 3 0.818934911243 0.823386576494 0.818934911243 0.515641805237 0.87725569833
3.0 place 4 0.821301775148 0.791611664503 0.821301775148 0.534115806872 0.869343452027
3.0 place 5 0.79349112426 0.758185121655 0.79349112426 0.5412442577 0.85958043019
3.0 place 6 0.81775147929 0.80521131179 0.81775147929 0.549098541425 0.881502923567
3.0 place 7 0.779881656805 0.777499607664 0.779881656805 0.570176047709 0.862929285856
3.0 place 8 0.81775147929 0.797571045537 0.81775147929 0.528486611821 0.868379491848
3.0 place 9 0.82426035503 0.807394134958 0.82426035503 0.510912512699 0.868458912503
3.0 timeSocialPlace 0 0.861538461538 0.825556522367 0.861538461538 0.654773211331 0.934505142294
3.0 timeSocialPlace 1 0.872781065089 0.835863299396 0.872781065089 0.688732768124 0.945452014985
3.0 timeSocialPlace 2 0.842603550296 0.80583505004 0.842603550296 0.690738810358 0.927440449097
3.0 timeSocialPlace 3 0.858579881657 0.812677569468 0.858579881657 0.627431592998 0.930199514489
3.0 timeSocialPlace 4 0.849112426036 0.793163773029 0.849112426036 0.626925575809 0.918296628269
3.0 timeSocialPlace 5 0.808875739645 0.734914382784 0.808875739645 0.611381583565 0.898148874339
3.0 timeSocialPlace 6 0.847928994083 0.798282578662 0.847928994083 0.63571170566 0.919480877187
3.0 timeSocialPlace 7 0.821893491124 0.775702409403 0.821893491124 0.667819086452 0.917983380601
